"","Gene","p.value","Adjusted.p.value"
"1","48678_at",1.81390282157922e-06,0.0229386150816908
"2","48684_at",1.34366539820998e-07,0.00169919926257634
"3","48746_at",1.73007247525813e-06,0.0218784965221143
"4","48749_at",1.241657441891e-06,0.0157020000101535
"5","48767_at",9.27080942792595e-09,0.000117238656025552
"6","48777_at",2.16071726509931e-06,0.0273244305344459
"7","48883_at",2.20888723596264e-08,0.000279335879859836
"8","48967_at",5.24646774492182e-10,6.63468311022814e-06
"9","48980_at",1.30594998927302e-08,0.000165150435643467
"10","48993_at",3.38162154194302e-06,0.0427639860194114
"11","49000_at",3.01275917011965e-07,0.00380993524653332
"12","49038_at",2.12033173538043e-08,0.000268137151256209
"13","49073_at",7.04980384822934e-07,0.00891518194647082
"14","49080_at",7.6430706843714e-12,9.66542718745607e-08
"15","49112_at",2.42161251965581e-06,0.0306237119235674
"16","49173_at",3.29372730258161e-07,0.00416524754684471
"17","49255_at",9.72927359277565e-12,1.23036393854241e-07
"18","49268_at",1.20906387040408e-08,0.0001528982170513
"19","49280_s_at",8.57962852435328e-07,0.0108497982318972
"20","49295_f_at",1.0589511260475e-07,0.00133914959399967
"21","49669_r_at",1.24851643098496e-06,0.0157887387862358
"22","49825_at",5.24734297505291e-08,0.000663578992625191
"23","49879_at",3.36008448458639e-06,0.0424916283920795
"24","50938_at",2.6482836072098e-12,3.34901944967751e-08
"25","50947_s_at",3.12292140913427e-09,3.94924641399119e-05
"26","50959_at",1.78602658848283e-06,0.0225860922379539
"27","50977_i_at",1.20661059781529e-06,0.0152587976199721
"28","50990_at",3.13444125706875e-07,0.00396381441368914
"29","51012_at",1.23785737745942e-08,0.000156539443953519
"30","51029_at",1.35044017287346e-09,1.70776664261578e-05
"31","51680_at",2.57237241816304e-10,3.25302216000899e-06
"32","51682_s_at",2.53114931805725e-07,0.00320089142761519
"33","51719_at",1.43868658504784e-06,0.0181936305545149
"34","51894_at",1.23468391178763e-06,0.0156138127484663
"35","51896_at",1.70705446666733e-07,0.0021587410785475
"36","52591_s_at",6.04600613791808e-07,0.0076457793620112
"37","52818_at",1.92330360522125e-09,2.43220973916279e-05
"38","53587_at",1.55869363835307e-07,0.00197112397506129
"39","53724_at",1.38563929383837e-09,1.752279450988e-05
"40","53762_at",2.33312536332742e-06,0.0295047033446386
"41","53768_at",1.67667947404355e-08,0.000212032886287547
"42","53797_at",1.48969756946136e-08,0.000188387154634083
"43","53998_at",8.18691055177385e-09,0.000103531670837732
"44","54250_at",9.0726474899944e-08,0.00114732700158469
