"","Gene","p.value","Adjusted.p.value"
"1","41880_at",0.0699187151548085,0.999907342542886
"2","41881_at",0.950379851832228,0.999907342542886
"3","41882_at",0.181357582409488,0.999907342542886
"4","41883_at",0.0424808329818041,0.999907342542886
"5","41884_at",0.473318517609508,0.999907342542886
"6","41885_at",0.0152024464899701,0.999907342542886
"7","41886_r_at",0.877301662362123,0.999907342542886
"8","41887_at",0.0264492685496546,0.999907342542886
"9","41888_at",0.311723325709742,0.999907342542886
"10","41889_at",0.969645328795495,0.999907342542886
"11","41890_at",0.000339493303204508,0.999907342542886
"12","41891_at",0.0117085005071212,0.999907342542886
"13","41892_at",0.921550097974902,0.999907342542886
"14","41893_at",0.00435528660285393,0.999907342542886
"15","41894_r_at",0.200869247124295,0.999907342542886
"16","41895_at",0.0634226683389532,0.999907342542886
"17","41896_at",0.737586102433197,0.999907342542886
"18","41897_at",0.854975199348035,0.999907342542886
"19","41898_at",0.275488181654243,0.999907342542886
"20","41899_at",0.491357615925444,0.999907342542886
"21","41900_at",0.00514114938886276,0.999907342542886
"22","41901_at",0.440092914819222,0.999907342542886
"23","41902_at",0.852760974628995,0.999907342542886
"24","41903_at",0.000163415515311684,0.999907342542886
"25","41904_at",0.260981356806753,0.999907342542886
"26","41905_at",0.261069367204467,0.999907342542886
"27","41906_at",0.309203523890296,0.999907342542886
"28","41907_at",0.882990060850539,0.999907342542886
"29","41908_at",0.017798339639588,0.999907342542886
"30","41909_at",0.761364091650354,0.999907342542886
"31","41910_at",0.0237519196205866,0.999907342542886
"32","41911_at",0.236435286204628,0.999907342542886
"33","41912_at",0.304390972884821,0.999907342542886
"34","41913_at",0.254357491945946,0.999907342542886
"35","41914_at",0.00324291209848587,0.999907342542886
"36","41915_at",0.753199824562942,0.999907342542886
"37","41916_at",0.00039886933652583,0.999907342542886
"38","41917_at",0.0307453009541362,0.999907342542886
"39","41918_at",0.260049483578317,0.999907342542886
"40","41919_at",0.0582726824199198,0.999907342542886
"41","41920_at",0.457037862721425,0.999907342542886
"42","41921_at",0.025904386083176,0.999907342542886
"43","41922_at",1.68817843092655e-05,0.203425500926649
"44","41923_at",0.597771900984768,0.999907342542886
"45","41924_at",0.0373890499507369,0.999907342542886
"46","41925_at",0.00632075627573522,0.999907342542886
"47","41926_at",0.000813097714986028,0.999907342542886
"48","41927_at",0.0189010855592567,0.999907342542886
"49","41928_at",0.953630914317862,0.999907342542886
"50","41929_at",0.470260904032211,0.999907342542886
"51","41930_at",0.524910829545392,0.999907342542886
"52","41931_at",0.924466022615497,0.999907342542886
"53","41932_at",0.260886741497129,0.999907342542886
"54","41933_at",0.509665751605746,0.999907342542886
"55","41934_at",0.01207484822422,0.999907342542886
"56","41935_i_at",0.030629258270594,0.999907342542886
"57","41936_r_at",0.09500531868896,0.999907342542886
